,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,Vader_Text_polarity,polarity_score_change,pos_count,neg_count,neu_count,tweet_count
454,2020-01-17,23.110001,23.16,22.41,22.799999,22.799999,6592500.0,-0.007400958093206783,,,,,,
455,2020-01-21,22.51,23.25,22.139999,22.610001,22.610001,6813700.0,-0.008333245979528298,0.8299,-0.019399999999999973,1.0,0.0,0.0,1.0
456,2020-01-22,22.799999,23.059999,22.530001,22.540001,22.540001,4416400.0,-0.003095975095268695,,,,,,
457,2020-01-23,22.0,22.66,21.75,22.51,22.51,3872300.0,-0.0013310114759976547,,,,,,
458,2020-01-24,22.870001,23.083,21.59,21.82,21.82,4052900.0,-0.030653043091959185,,,,,,
459,2020-01-27,20.85,22.469999,20.610001,22.299999,22.299999,4487900.0,0.021998120989917477,0.886,0.05610000000000004,1.0,0.0,0.0,1.0
460,2020-01-28,22.610001,22.780001,21.99,22.41,22.41,3137800.0,0.0049327804902592354,,,,,,
461,2020-01-29,22.59,22.610001,22.040001,22.379999,22.379999,2122200.0,-0.0013387327086121649,0.8494,-0.036599999999999966,1.0,0.0,0.0,1.0
462,2020-01-30,22.08,22.24,20.780001,21.26,21.26,4479900.0,-0.050044640305837364,,,,,,
463,2020-01-31,21.280001,21.700001,21.129999,21.549999,21.549999,4058000.0,0.013640592662276487,,,,,,
464,2020-02-03,21.549999,23.299999,21.51,23.040001,23.040001,6803200.0,0.0691416273383586,,,,,,
465,2020-02-04,23.780001,23.98,23.257999,23.58,23.58,4123200.0,0.023437455579971463,,,,,,
466,2020-02-05,24.1,24.17,22.757999,23.26,23.26,5373400.0,-0.013570822731127937,0.6369,-0.21250000000000002,1.0,0.0,0.0,1.0
467,2020-02-06,23.66,26.719999,23.16,26.34,26.34,11637500.0,0.13241616509028367,6.693300000000002,6.056400000000002,13.0,5.0,11.0,29.0
468,2020-02-07,26.02,26.219999,24.52,24.99,24.99,7705200.0,-0.051252847380410076,5.3123000000000005,-1.3810000000000011,19.0,11.0,8.0,38.0
929,2020-02-08,,,,,,,,1.0721000000000003,-4.2402,3.0,2.0,3.0,8.0
930,2020-02-09,,,,,,,,8.3597,7.287599999999999,18.0,3.0,9.0,30.0
469,2020-02-10,25.889999,26.17,24.83,25.459999,25.459999,8481200.0,0.018807482993197337,13.297699999999997,4.937999999999997,29.0,4.0,12.0,45.0
470,2020-02-11,25.76,27.549999,25.76,26.549999,26.549999,9339300.0,0.04281225619843897,6.0801000000000025,-7.217599999999995,19.0,9.0,3.0,31.0
471,2020-02-12,27.549999,28.16,27.059999,27.530001,27.530001,7957300.0,0.03691156447877828,6.119400000000001,0.039299999999998114,10.0,2.0,10.0,22.0
472,2020-02-13,27.440001,28.540001,27.360001,27.76,27.76,6367200.0,0.008354485711787768,6.9373,0.817899999999999,18.0,5.0,11.0,34.0
473,2020-02-14,28.280001,28.950001,27.83,28.690001,28.690001,5147000.0,0.03350147694524486,7.751099999999999,0.8137999999999996,19.0,10.0,6.0,35.0
931,2020-02-15,,,,,,,,5.6930000000000005,-2.0580999999999987,11.0,3.0,10.0,24.0
932,2020-02-16,,,,,,,,2.4145000000000003,-3.2785,6.0,3.0,4.0,13.0
933,2020-02-17,,,,,,,,3.3889,0.9743999999999997,10.0,4.0,6.0,20.0
474,2020-02-18,29.0,29.004999,26.646,27.129999,27.129999,11429100.0,-0.05437441427764319,7.7578,4.3689,14.0,1.0,10.0,25.0
475,2020-02-19,27.370001,27.950001,27.370001,27.719999,27.719999,3682500.0,0.021747144185298342,7.897499999999999,0.1396999999999995,13.0,2.0,5.0,20.0
476,2020-02-20,27.98,28.413,27.0,27.940001,27.940001,4955200.0,0.007936580372892415,,,,,,
477,2020-02-21,27.99,27.99,26.719999,26.879999,26.879999,5892300.0,-0.03793850973734744,1.0404,-6.857099999999999,9.0,8.0,9.0,26.0
934,2020-02-22,,,,,,,,0.0,-1.0404,0.0,0.0,1.0,1.0
478,2020-02-24,25.705,27.142,25.280001,26.92,26.92,6715300.0,0.001488132495838269,7.140600000000001,7.140600000000001,14.0,3.0,6.0,23.0
479,2020-02-25,27.6,27.98,26.580999,26.719999,26.719999,8947200.0,-0.007429457652303132,1.9227,-5.217900000000001,7.0,5.0,5.0,17.0
480,2020-02-26,27.6,29.280001,27.07,27.57,27.57,11267300.0,0.03181141586120564,6.1399,4.2172,11.0,2.0,5.0,18.0
481,2020-02-27,27.0,27.290001,25.754999,26.629999,26.629999,5991100.0,-0.03409506710192233,5.7749,-0.3650000000000002,13.0,5.0,6.0,24.0
482,2020-02-28,25.5,26.15,24.559999,25.68,25.68,8608400.0,-0.03567401560923835,3.2993999999999994,-2.4755000000000003,14.0,7.0,11.0,32.0
935,2020-02-29,,,,,,,,3.5595,0.26010000000000044,18.0,11.0,16.0,45.0
936,2020-03-01,,,,,,,,2.8248999999999995,-0.7346000000000004,31.0,26.0,16.0,73.0
483,2020-03-02,26.48,27.25,25.860001,27.23,27.23,6444500.0,0.06035825545171342,5.4263,2.601400000000001,20.0,8.0,16.0,44.0
484,2020-03-03,27.42,27.57,25.85,26.24,26.24,5497100.0,-0.03635695923613669,1.5166,-3.9097000000000004,11.0,6.0,15.0,32.0
485,2020-03-04,26.77,27.57,26.719999,27.549999,27.549999,4342800.0,0.04992374237804883,-0.019299999999999984,-1.5358999999999998,9.0,14.0,17.0,40.0
486,2020-03-05,27.110001,28.27,27.07,28.110001,28.110001,5839200.0,0.020326752098974697,1.2103000000000002,1.2296,10.0,8.0,8.0,26.0
487,2020-03-06,27.25,27.870001,25.93,26.68,26.68,6600700.0,-0.05087160971641377,6.3707,5.1604,23.0,13.0,11.0,47.0
937,2020-03-07,,,,,,,,16.3896,10.018900000000002,34.0,7.0,17.0,58.0
938,2020-03-08,,,,,,,,8.364600000000001,-8.025,18.0,8.0,12.0,38.0
488,2020-03-09,24.76,25.98,23.700001,25.120001,25.120001,6248200.0,-0.05847072713643183,7.0672,-1.2974000000000014,16.0,4.0,5.0,25.0
489,2020-03-10,26.209999,26.6,25.115,26.0,26.0,4025300.0,0.03503180593026257,10.720500000000003,3.6533000000000033,22.0,5.0,11.0,38.0
490,2020-03-11,25.450001,26.709999,25.16,25.67,25.67,4800500.0,-0.012692307692307626,8.5658,-2.1547000000000036,16.0,4.0,19.0,39.0
491,2020-03-12,23.98,24.25,22.84,23.799999,23.799999,8105200.0,-0.07284772107518511,9.852799999999998,1.286999999999999,17.0,2.0,9.0,28.0
492,2020-03-13,25.0,25.4,22.23,23.370001,23.370001,6556800.0,-0.01806714361626659,10.257899999999998,0.4050999999999991,24.0,3.0,12.0,39.0
939,2020-03-14,,,,,,,,10.744499999999999,0.48660000000000103,25.0,6.0,9.0,40.0
940,2020-03-15,,,,,,,,-0.012499999999999956,-10.756999999999998,1.0,2.0,0.0,3.0
493,2020-03-16,21.110001,23.16,20.0,22.16,22.16,4817700.0,-0.0517758214901231,5.819999999999999,5.8325,19.0,7.0,13.0,39.0
494,2020-03-17,23.049999,24.76,21.295,24.35,24.35,7198800.0,0.0988267148014441,6.310200000000001,0.4902000000000015,15.0,7.0,5.0,27.0
495,2020-03-18,22.040001,23.9,19.25,21.01,21.01,13855400.0,-0.13716632443531826,7.596900000000001,1.2866999999999997,19.0,8.0,19.0,46.0
496,2020-03-19,21.299999,21.950001,20.0,20.84,20.84,7021900.0,-0.00809138505473592,11.8197,4.2227999999999986,21.0,5.0,5.0,31.0
497,2020-03-20,21.799999,21.93,20.0,20.190001,20.190001,5957000.0,-0.031189971209213106,4.095799999999999,-7.7239,15.0,11.0,11.0,37.0
941,2020-03-21,,,,,,,,6.749600000000003,2.653800000000004,36.0,22.0,34.0,92.0
942,2020-03-22,,,,,,,,9.5677,2.8180999999999976,19.0,8.0,21.0,48.0
498,2020-03-23,20.0,20.559999,19.450001,20.26,20.26,5392500.0,0.0034670132012377224,10.245800000000001,0.6781000000000006,25.0,11.0,19.0,55.0
499,2020-03-24,21.35,22.815001,21.129999,22.200001,22.200001,7557700.0,0.09575523198420526,6.744700000000002,-3.501099999999999,16.0,4.0,11.0,31.0
500,2020-03-25,22.620001,23.98,22.5,22.870001,22.870001,6298100.0,0.030180178820712583,10.965000000000005,4.2203000000000035,23.0,10.0,24.0,57.0
501,2020-03-26,23.07,23.84,22.66,23.040001,23.040001,3560800.0,0.007433318433173733,5.6667,-5.298300000000006,13.0,6.0,9.0,28.0
502,2020-03-27,22.17,22.799999,22.049999,22.110001,22.110001,3315400.0,-0.04036458158139836,11.5029,5.836200000000001,31.0,11.0,15.0,57.0
943,2020-03-28,,,,,,,,11.2942,-0.20870000000000033,27.0,7.0,25.0,59.0
944,2020-03-29,,,,,,,,8.4883,-2.8058999999999994,19.0,5.0,12.0,36.0
503,2020-03-30,22.4,23.25,22.15,22.959999,22.959999,3996300.0,0.038444050726184925,3.0541,-5.434200000000001,11.0,6.0,9.0,26.0
504,2020-03-31,22.91,24.75,22.51,23.42,23.42,5230200.0,0.0200348876321816,12.2443,9.1902,31.0,6.0,16.0,53.0
505,2020-04-01,23.110001,24.85,23.110001,24.059999,24.059999,3789900.0,0.027327028181041824,4.808999999999999,-7.435300000000002,16.0,5.0,18.0,39.0
506,2020-04-02,23.98,24.58,23.24,24.42,24.42,4885000.0,0.014962635700857695,12.5435,7.734500000000001,24.0,5.0,19.0,48.0
507,2020-04-03,24.309999,24.700001,23.610001,24.110001,24.110001,3329300.0,-0.012694471744471794,10.250799999999996,-2.2927000000000035,20.0,5.0,10.0,35.0
945,2020-04-04,,,,,,,,5.324,-4.9267999999999965,12.0,7.0,13.0,32.0
946,2020-04-05,,,,,,,,6.2266,0.9026000000000005,14.0,6.0,6.0,26.0
508,2020-04-06,24.91,25.584999,24.719999,25.559999,25.559999,3811900.0,0.06014093487594632,12.3723,6.145699999999999,28.0,11.0,11.0,50.0
509,2020-04-07,26.110001,26.9,25.540001,26.49,26.49,5859400.0,0.036385017072966125,12.2292,-0.14309999999999867,23.0,6.0,7.0,36.0
510,2020-04-08,25.84,26.5,24.4,26.200001,26.200001,5526400.0,-0.010947489618723976,14.907899999999996,2.6786999999999956,29.0,3.0,8.0,40.0
511,2020-04-09,27.85,29.74,26.299999,26.83,26.83,10328500.0,0.024045762441001355,20.162700000000008,5.254800000000012,35.0,0.0,15.0,50.0
947,2020-04-10,,,,,,,,12.5544,-7.608300000000009,30.0,7.0,11.0,48.0
948,2020-04-11,,,,,,,,15.480699999999999,2.9262999999999995,36.0,9.0,26.0,71.0
949,2020-04-12,,,,,,,,14.398599999999997,-1.0821000000000023,27.0,5.0,12.0,44.0
512,2020-04-13,27.030001,27.120001,25.809999,26.209999,26.209999,5070400.0,-0.023108497950055852,0.9481999999999999,-13.450399999999997,2.0,1.0,3.0,6.0
513,2020-04-14,27.0,27.870001,26.790001,27.48,27.48,6749700.0,0.04845482825085192,10.695299999999998,9.747099999999998,26.0,8.0,16.0,50.0
514,2020-04-15,27.0,28.450001,26.82,28.1,28.1,3114800.0,0.02256186317321692,7.9165,-2.7787999999999977,28.0,12.0,17.0,57.0
515,2020-04-16,28.379999,29.42,28.045,28.780001,28.780001,4294300.0,0.02419932384341627,10.2596,2.3431000000000006,35.0,19.0,11.0,65.0
516,2020-04-17,29.299999,29.700001,28.370001,29.0,29.0,4889200.0,0.007644162347318939,0.9057,-9.353900000000001,4.0,2.0,1.0,7.0
950,2020-04-18,,,,,,,,7.5471,6.641400000000001,18.0,6.0,3.0,27.0
517,2020-04-20,28.690001,30.299999,28.440001,29.68,29.68,4052100.0,0.023448275862068955,8.9343,1.3872,23.0,7.0,10.0,40.0
518,2020-04-21,29.219999,29.940001,27.92,28.57,28.57,4705500.0,-0.037398921832884076,7.46,-1.4743000000000004,18.0,10.0,14.0,42.0
519,2020-04-22,29.23,30.5,29.200001,30.200001,30.200001,3681100.0,0.05705288764438222,8.759,1.2990000000000004,21.0,7.0,5.0,33.0
520,2020-04-23,29.959999,30.01,27.5,28.01,28.01,9417400.0,-0.07251658700276198,0.5352,-8.2238,1.0,1.0,0.0,2.0
521,2020-04-24,27.99,27.99,27.32,27.74,27.74,6468100.0,-0.009639414494823388,7.3374000000000015,6.802200000000002,15.0,4.0,5.0,24.0
951,2020-04-25,,,,,,,,8.133299999999998,0.7958999999999969,19.0,5.0,17.0,41.0
952,2020-04-26,,,,,,,,7.933100000000001,-0.20019999999999705,20.0,5.0,10.0,35.0
522,2020-04-27,28.33,28.341,27.59,27.709999,27.709999,5371900.0,-0.0010815068493150186,5.1621,-2.7710000000000017,13.0,3.0,7.0,23.0
523,2020-04-28,28.08,28.1,26.610001,26.959999,26.959999,4211400.0,-0.027066042117143346,5.006799999999999,-0.15530000000000044,16.0,15.0,7.0,38.0
524,2020-04-29,27.549999,27.959999,27.209999,27.76,27.76,2745700.0,0.029673628697093116,18.6192,13.612400000000001,37.0,7.0,16.0,60.0
525,2020-04-30,27.540001,28.305,27.09,27.389999,27.389999,3365700.0,-0.013328566282420821,9.726799999999997,-8.892400000000002,20.0,6.0,12.0,38.0
526,2020-05-01,26.58,26.85,25.0,25.139999,25.139999,7351500.0,-0.0821467718929088,8.3109,-1.415899999999997,19.0,8.0,10.0,37.0
953,2020-05-02,,,,,,,,9.0218,0.7109000000000005,24.0,10.0,13.0,47.0
954,2020-05-03,,,,,,,,6.572800000000001,-2.449,20.0,11.0,16.0,47.0
527,2020-05-04,26.360001,27.1,26.045,26.530001,26.530001,5052200.0,0.055290455659922626,12.8301,6.257299999999999,24.0,6.0,16.0,46.0
528,2020-05-05,27.280001,28.01,27.26,27.51,27.51,3633700.0,0.036939274898632794,22.678900000000006,9.848800000000006,43.0,11.0,19.0,73.0
529,2020-05-06,28.030001,28.57,27.91,27.98,27.98,2815400.0,0.017084696474009408,13.0736,-9.605300000000005,23.0,4.0,6.0,33.0
530,2020-05-07,28.5,28.76,27.889999,28.65,28.65,3880800.0,0.023945675482487425,10.9678,-2.1058000000000003,21.0,2.0,15.0,38.0
531,2020-05-08,28.82,29.84,28.620001,29.0,29.0,3280300.0,0.012216404886562005,8.581399999999999,-2.386400000000002,23.0,8.0,19.0,50.0
955,2020-05-09,,,,,,,,7.6656999999999975,-0.9157000000000011,26.0,13.0,12.0,51.0
956,2020-05-10,,,,,,,,8.592600000000001,0.9269000000000034,19.0,6.0,13.0,38.0
532,2020-05-11,28.76,29.190001,28.08,28.68,28.68,3598300.0,-0.0110344827586207,5.496,-3.0966000000000005,12.0,5.0,9.0,26.0
533,2020-05-12,28.879999,30.129999,28.629999,29.24,29.24,3650300.0,0.019525801952580153,10.7322,5.2362,21.0,7.0,8.0,36.0
534,2020-05-13,29.940001,31.17,29.82,30.68,30.68,6841500.0,0.049247606019151895,4.0792,-6.6530000000000005,10.0,5.0,15.0,30.0
535,2020-05-14,30.219999,31.120001,28.65,31.030001,31.030001,5343700.0,0.01140811603650583,10.407,6.3278,19.0,2.0,15.0,36.0
536,2020-05-15,30.24,31.620001,30.1,30.879999,30.879999,5019200.0,-0.004834095880306194,5.813,-4.594,11.0,5.0,6.0,22.0
957,2020-05-16,,,,,,,,12.972600000000003,7.159600000000004,29.0,7.0,15.0,51.0
958,2020-05-17,,,,,,,,11.2933,-1.6793000000000031,26.0,8.0,10.0,44.0
537,2020-05-18,32.0,34.099998,31.860001,33.66,33.66,9193100.0,0.09002594203451868,14.3294,3.0360999999999994,32.0,10.0,16.0,58.0
538,2020-05-19,33.049999,36.259998,31.360001,35.220001,35.220001,15117100.0,0.046345840760546854,15.1807,0.8513000000000002,23.0,4.0,36.0,63.0
539,2020-05-20,35.900002,36.470001,32.150002,32.700001,32.700001,11201800.0,-0.07155025350510362,12.238399999999997,-2.942300000000003,27.0,5.0,24.0,56.0
540,2020-05-21,31.93,34.02,31.5,33.93,33.93,7564300.0,0.037614647167747775,16.405499999999996,4.1671,36.0,11.0,15.0,62.0
541,2020-05-22,32.400002,33.389999,31.549999,33.040001,33.040001,5388200.0,-0.0262304450338934,16.182800000000004,-0.22269999999999257,37.0,13.0,22.0,72.0
959,2020-05-23,,,,,,,,10.0214,-6.161400000000004,27.0,10.0,15.0,52.0
960,2020-05-24,,,,,,,,9.088799999999999,-0.9326000000000008,26.0,9.0,11.0,46.0
961,2020-05-25,,,,,,,,6.6648000000000005,-2.4239999999999986,17.0,9.0,14.0,40.0
542,2020-05-26,33.91,34.700001,33.060001,33.130001,33.130001,3563200.0,0.002723970861865392,4.570200000000001,-2.0946,11.0,3.0,8.0,22.0
543,2020-05-27,34.080002,34.189999,30.879999,32.299999,32.299999,6215900.0,-0.02505288182756168,7.2478,2.677599999999999,21.0,11.0,9.0,41.0
544,2020-05-28,31.34,33.02,30.540001,30.74,30.74,8328100.0,-0.0482971841578076,8.820100000000002,1.572300000000002,21.0,7.0,20.0,48.0
545,2020-05-29,30.860001,32.77,30.440001,32.43,32.43,19147900.0,0.05497722836694865,8.9946,0.17449999999999832,21.0,4.0,16.0,41.0
962,2020-05-30,,,,,,,,12.360299999999999,3.3656999999999986,22.0,5.0,12.0,39.0
963,2020-05-31,,,,,,,,6.569200000000001,-5.7910999999999975,14.0,1.0,10.0,25.0
546,2020-06-01,32.439999,33.325001,32.32,33.060001,33.060001,4416500.0,0.01942648781991983,8.5561,1.9868999999999994,22.0,6.0,10.0,38.0
547,2020-06-02,33.389999,34.200001,32.41,34.189999,34.189999,5899000.0,0.034180216751959584,10.7839,2.2277999999999984,22.0,4.0,13.0,39.0
548,2020-06-03,34.540001,34.540001,33.310001,34.150002,34.150002,4703300.0,-0.0011698450181294132,1.0199999999999996,-9.7639,13.0,12.0,13.0,38.0
549,2020-06-04,34.200001,34.5,33.280998,33.560001,33.560001,4179300.0,-0.017276748622152376,0.3981,-0.6218999999999996,1.0,1.0,1.0,3.0
550,2020-06-05,33.900002,34.540001,33.110001,34.5,34.5,5915000.0,0.028009504528918226,-0.7424,-1.1404999999999998,0.0,1.0,0.0,1.0
964,2020-06-06,,,,,,,,15.953899999999996,16.696299999999994,33.0,1.0,5.0,39.0
965,2020-06-07,,,,,,,,5.530400000000001,-10.423499999999994,13.0,4.0,7.0,24.0
551,2020-06-08,34.68,35.700001,33.84,34.959999,34.959999,5138300.0,0.013333304347826185,21.3056,15.775199999999998,59.0,18.0,25.0,102.0
552,2020-06-09,34.709999,35.088001,33.790001,33.869999,33.869999,3618300.0,-0.031178490594350513,12.389599999999998,-8.916,27.0,14.0,26.0,67.0
553,2020-06-10,34.119999,35.790001,33.939999,35.48,35.48,4690900.0,0.04753472239547444,18.007900000000003,5.618300000000005,34.0,7.0,10.0,51.0
554,2020-06-11,34.110001,35.132,33.584999,33.900002,33.900002,4038800.0,-0.04453207440811715,13.892199999999999,-4.115700000000004,34.0,12.0,8.0,54.0
555,2020-06-12,34.98,36.009998,34.290001,35.869999,35.869999,5585500.0,0.05811200247126827,15.940200000000004,2.0480000000000054,40.0,13.0,14.0,67.0
966,2020-06-13,,,,,,,,7.670299999999998,-8.269900000000007,27.0,14.0,15.0,56.0
967,2020-06-14,,,,,,,,16.069999999999997,8.3997,30.0,9.0,14.0,53.0
556,2020-06-15,35.060001,38.535,35.02,38.209999,38.209999,7566700.0,0.06523557472081344,8.1539,-7.916099999999997,27.0,17.0,30.0,74.0
557,2020-06-16,39.75,40.0,38.330002,39.34,39.34,6391300.0,0.029573437047198038,13.1366,4.9826999999999995,39.0,12.0,17.0,68.0
558,2020-06-17,39.599998,42.0,39.080002,41.110001,41.110001,6371900.0,0.0449923995932891,11.302600000000004,-1.833999999999996,27.0,10.0,22.0,59.0
559,2020-06-18,41.279999,42.799999,40.700001,42.610001,42.610001,7089000.0,0.036487471746838446,7.170700000000001,-4.131900000000003,20.0,8.0,16.0,44.0
560,2020-06-19,44.189999,45.950001,43.650002,44.720001,44.720001,15148400.0,0.049518891116665464,2.483199999999999,-4.687500000000002,12.0,19.0,14.0,45.0
968,2020-06-20,,,,,,,,6.991199999999999,4.508,18.0,3.0,8.0,29.0
969,2020-06-21,,,,,,,,6.721500000000001,-0.2696999999999985,23.0,12.0,10.0,45.0
561,2020-06-22,45.0,45.025002,41.540001,42.889999,42.889999,8230800.0,-0.0409213318219738,8.1061,1.384599999999999,24.0,12.0,15.0,51.0
562,2020-06-23,43.740002,45.34,43.27,44.639999,44.639999,5023900.0,0.04080205271163564,15.132799999999998,7.026699999999998,34.0,9.0,20.0,63.0
563,2020-06-24,44.77,44.959999,42.549999,44.029999,44.029999,5074500.0,-0.01366487485808426,18.059299999999997,2.926499999999999,38.0,7.0,21.0,66.0
564,2020-06-25,43.450001,44.610001,43.450001,44.57,44.57,2616300.0,0.012264388195875357,19.684099999999997,1.6248000000000005,32.0,3.0,4.0,39.0
565,2020-06-26,44.860001,45.439999,43.639999,44.52,44.52,3748200.0,-0.0011218308279110872,11.0199,-8.664199999999997,26.0,12.0,6.0,44.0
970,2020-06-27,,,,,,,,8.748000000000001,-2.2718999999999987,20.0,9.0,11.0,40.0
971,2020-06-28,,,,,,,,8.3167,-0.43130000000000024,22.0,8.0,23.0,53.0
566,2020-06-29,44.029999,46.169998,43.59,45.5,45.5,5393800.0,0.02201257861635213,13.3521,5.035399999999999,24.0,4.0,12.0,40.0
567,2020-06-30,45.299999,47.919998,45.299999,46.32,46.32,5950800.0,0.018021978021978028,13.193000000000001,-0.1590999999999987,28.0,11.0,13.0,52.0
568,2020-07-01,46.77,47.439999,46.029999,47.150002,47.150002,3578400.0,0.017918868739205535,6.742799999999999,-6.450200000000002,23.0,14.0,7.0,44.0
569,2020-07-02,48.419998,49.189999,47.810001,48.18,48.18,4361900.0,0.0218451316290506,7.673700000000001,0.9309000000000021,13.0,4.0,12.0,29.0
972,2020-07-03,,,,,,,,7.150100000000002,-0.5235999999999992,22.0,9.0,22.0,53.0
973,2020-07-04,,,,,,,,16.6377,9.487599999999997,37.0,13.0,20.0,70.0
974,2020-07-05,,,,,,,,13.861899999999997,-2.775800000000002,35.0,9.0,12.0,56.0
570,2020-07-06,51.169998,51.25,43.400002,44.139999,44.139999,22247800.0,-0.08385224159402235,10.2902,-3.5716999999999963,23.0,10.0,26.0,59.0
571,2020-07-07,45.09,46.560001,43.5,46.23,46.23,9304900.0,0.047349366727443595,7.394600000000001,-2.895599999999999,20.0,7.0,12.0,39.0
572,2020-07-08,47.75,48.349998,45.099998,46.669998,46.669998,7152600.0,0.0095175859831279,11.55,4.155399999999999,28.0,8.0,16.0,52.0
573,2020-07-09,49.290001,49.5,46.709999,48.23,48.23,7391500.0,0.03342622813054325,10.223200000000004,-1.3267999999999969,34.0,8.0,18.0,60.0
574,2020-07-10,47.790001,48.209999,46.130001,47.549999,47.549999,4514700.0,-0.01409912917271402,9.4139,-0.8093000000000039,32.0,14.0,16.0,62.0
975,2020-07-11,,,,,,,,8.038400000000001,-1.3754999999999988,15.0,7.0,15.0,37.0
976,2020-07-12,,,,,,,,2.1986,-5.839800000000001,4.0,1.0,0.0,5.0
575,2020-07-13,48.191002,49.369999,45.0,45.310001,45.310001,6852100.0,-0.047108265974937245,10.939700000000002,8.741100000000003,24.0,7.0,13.0,44.0
576,2020-07-14,43.950001,44.130001,41.299999,43.98,43.98,9998200.0,-0.029353365055101253,9.1128,-1.826900000000002,22.0,12.0,19.0,53.0
577,2020-07-15,44.650002,44.669998,42.66,43.220001,43.220001,4293600.0,-0.01728055934515674,14.1418,5.029,34.0,10.0,16.0,60.0
578,2020-07-16,40.824001,42.785,40.380001,42.540001,42.540001,9050300.0,-0.015733456368962295,15.200000000000003,1.058200000000003,28.0,6.0,20.0,54.0
579,2020-07-17,42.254002,42.580002,41.529999,41.900002,41.900002,3440300.0,-0.01504463998484617,7.736199999999998,-7.463800000000004,24.0,11.0,19.0,54.0
977,2020-07-18,,,,,,,,18.9429,11.206700000000003,34.0,4.0,9.0,47.0
978,2020-07-19,,,,,,,,16.40479999999999,-2.5381000000000107,34.0,8.0,16.0,58.0
580,2020-07-20,42.150002,42.580002,40.810001,42.380001,42.380001,5145900.0,0.011455822842204146,14.944500000000001,-1.4602999999999895,28.0,5.0,21.0,54.0
581,2020-07-21,44.0,45.360001,43.5,44.16,44.16,7570800.0,0.042000919254343495,10.220099999999997,-4.724400000000005,28.0,11.0,24.0,63.0
582,2020-07-22,43.264,45.0,41.779999,42.310001,42.310001,4857800.0,-0.04189309329710138,4.0152,-6.204899999999997,16.0,9.0,19.0,44.0
583,2020-07-23,43.220001,43.490002,40.615002,41.0,41.0,6635300.0,-0.030961970433420687,12.216500000000003,8.201300000000003,28.0,10.0,18.0,56.0
584,2020-07-24,39.009998,40.32,38.540001,40.099998,40.099998,5854700.0,-0.021951268292682943,13.316799999999994,1.10029999999999,34.0,15.0,26.0,75.0
979,2020-07-25,,,,,,,,12.055299999999999,-1.2614999999999945,31.0,11.0,26.0,68.0
980,2020-07-26,,,,,,,,12.832399999999998,0.777099999999999,38.0,11.0,27.0,76.0
585,2020-07-27,40.080002,41.41,39.66,41.32,41.32,3403800.0,0.03042399154234374,12.231900000000003,-0.6004999999999949,33.0,9.0,14.0,56.0
586,2020-07-28,41.540001,42.630001,40.759998,40.860001,40.860001,2815600.0,-0.011132599225556712,12.2855,0.05359999999999765,26.0,8.0,14.0,48.0
587,2020-07-29,41.349998,42.314999,41.099998,41.77,41.77,3115200.0,0.022271144829389657,4.698300000000001,-7.5872,23.0,10.0,20.0,53.0
588,2020-07-30,41.380001,42.119999,40.77,41.299999,41.299999,1982600.0,-0.011252118745511214,11.9475,7.249199999999999,26.0,5.0,18.0,49.0
589,2020-07-31,41.799999,43.650002,41.450001,43.580002,43.580002,5780200.0,0.05520588511394397,13.0253,1.0777999999999999,29.0,9.0,18.0,56.0
981,2020-08-01,,,,,,,,10.341899999999999,-2.6834000000000007,36.0,14.0,14.0,64.0
982,2020-08-02,,,,,,,,22.5242,12.182300000000001,39.0,5.0,17.0,61.0
590,2020-08-03,44.785,47.619999,44.41,46.029999,46.029999,8228900.0,0.05621837741081325,7.2242999999999995,-15.299900000000001,31.0,16.0,17.0,64.0
591,2020-08-04,46.0,46.59,44.564999,45.189999,45.189999,4517200.0,-0.018248968460763956,15.1677,7.9434000000000005,34.0,13.0,11.0,58.0
592,2020-08-05,45.950001,46.23,44.939999,45.52,45.52,3714900.0,0.007302522843605349,16.063999999999997,0.8962999999999965,30.0,8.0,21.0,59.0
593,2020-08-06,46.209999,46.450001,43.439999,44.439999,44.439999,4354700.0,-0.023725856766256652,9.691600000000003,-6.372399999999994,26.0,5.0,14.0,45.0
594,2020-08-07,42.709999,43.200001,40.77,41.610001,41.610001,7229900.0,-0.06368132456528641,8.872,-0.819600000000003,22.0,9.0,13.0,44.0
983,2020-08-08,,,,,,,,11.898200000000001,3.026200000000001,30.0,18.0,17.0,65.0
984,2020-08-09,,,,,,,,1.5412,-10.357000000000001,2.0,0.0,3.0,5.0
595,2020-08-10,42.0,42.064999,40.240002,41.0,41.0,5301600.0,-0.014659961195386585,,,,,,
596,2020-08-11,41.290001,41.43,40.119999,40.34,40.34,3668100.0,-0.016097560975609673,19.1152,17.574,38.0,7.0,21.0,66.0
597,2020-08-12,40.73,41.419998,40.284,40.939999,40.939999,2639700.0,0.014873549826474883,14.014799999999996,-5.100400000000006,28.0,7.0,11.0,46.0
598,2020-08-13,41.599998,42.189999,41.119999,41.75,41.75,3805700.0,0.019785076203836734,20.2567,6.241900000000003,36.0,6.0,11.0,53.0
599,2020-08-14,41.939999,42.419998,40.900002,41.580002,41.580002,2892700.0,-0.0040718083832335245,12.1282,-8.128499999999999,25.0,6.0,19.0,50.0
985,2020-08-15,,,,,,,,7.087200000000001,-5.040999999999999,23.0,12.0,11.0,46.0
986,2020-08-16,,,,,,,,14.971099999999996,7.883899999999995,28.0,10.0,4.0,42.0
